,num,title,content
43,99,스키장알바 신청해봤다,최근에 자격증따려다가 두번떨어지니깐 우울하고 셀프디스하면서<U+00A0>힘들었는데살도빼고 커뮤니케이션 능력도 올리고싶어서 스키장알바 신청해봤어나도 인프피인데 과연 괜찮아질까? 만약 뽑힌다면 사람들이 날 싫어하지않을까?<U+00A0>귀찮다고 생각하지않을까?
44,103,infp인데 사람들이entp으로자주보더라,infp 4w3 sp/so인데 어떨것같냐 
45,104,enfp가 infp보다는 훨낫냐?,둘다 망상많이하고 혼자만의시간 필요하다던데
46,105,♡귀염둥이 infp들 하이룽♡,그중 귀염둥 넘버원 와쪄염 뿌잉 
47,106,인프피들 그림그려봐,생각이나 감정 정리 안될때머릿속에서 폭발할것같을때그림그려봐잘그리지 않아도ㅇㅇ배운적없어도 ㅇㅇ그냥 머릿속에있든손으로그리든 뭘보고그리든그리다보면 안정되고<U+00A0><U+00A0>잼씀
48,107,아 죽고싶다..,좋아하는여자한테 페메보냈는데.. 
49,111,뭐가다른거임,infp 계속나오다가 이번에 한번 하니까 intp나왔는데둘의 차이가 뭐임??
50,112,이거 알아두면 매일매일 돈벌수 있겠네,
51,116,인프피끼리 연애...,사랑했다 ㄱㅎ야... 
52,118,인프피인데 주로 여자들한테 귀엽다는 칭찬을 많이듣는다,그니까 할말없어서 귀엽다는 그런거말고 
53,119,Infp특징.,"자꾸 문학질함.소설,시같은거 계속 씀"
54,120,와 INFP,
55,121,인프피들 Enfp 어떻게 생각하냐,궁금
56,122,인프피특) 커엽다...,커여워 
57,124,인프피 특징,ESTJ<U+00A0><U+00A0>엄청좋아함
58,127,인프피 특징,컴퓨터 공학을 좋아함대부분의 인프피들은 거의 해커 수준
59,128,인프피 단점) 걸레 아님?,난 남잔데 걸레처럼 살아옴... 
60,129,인프피는 걸레라기보다는 걸레가 되고싶은거 아님?,내심 걸레로 살고싶지만 무서워서 못하겠는 
61,130,귀이루,귀염둥이들 하이루라는 뜻임 
62,131,모든 여자들에게 친절하게 대함,그러다보면 먼저 다가오는경우가 있는데 
63,132,인프피중에 모솔이 많은가..?,흠 
64,136,Infp 한명 밖에 없냐?,?지금 나 세명 떠올리는중인데?
65,137,안좋은 습관 전부가 인프피라 그런건 아니지않을까?,ㅋㅋ...
66,138,infp가 이거 말하는거?,잇츠 미? 
67,139,뭐임 이 찐따갤은,이상한거 신봉하노 빡머갈들
68,140,infp가 봐도 infp는 귀엽다,너희들 미치도록 귀엽고 
69,141,와 인싸새끼들 찐따인척 하더니 금요일 밤에 조용한거 보소,인싸새끼들 찐따인 척 기만하고 놀다가 불금 즐기는 중??ㅅㅂ 
70,143,성격 바꾸고 싶다,특히 다른건 몰라도 피해의식다른 인붕이들도 그런지 모르겠는데 난 피해의식 진짜 심해서 힘들다친한 사람 있으면 좀 괜찮은데 나 혼자면 쓸데없는 상상 너무 많이하는거 같아..
71,144,인프피특) 꿈을 정말 많이꿈,기억력이 좋음.. 
72,147,ho!님 등장,ho!님 퇴장
73,149,오랜만에 검사돌림...,흠... 언제나 처음부터 난 인프피엿다 
74,150,내가 이상적이라고 생각하는거로 mbti 돌려봄...,
75,151,내가너무 미워,자기주장도 못하고 혼자끙끙 앓다가 내주장도 내세우지못하는내가너무 병신같아내의견을 말하면 상대방이 나에게 실망할거같고 날더 좋게보지않을거같고 더이상 나와의 관계를 끊을거같고그냥 가만히있는게 답인거같은데 나 자신이 너무한심하고 멍청한거같아나 이대로 살아도되는걸까?
76,152,난 수줍음 안타고 자기주장 확실한데,왜 인프피가 쳐나옴 
77,155,안녕 인프피들아,난 ENTP란다 
78,156,내가 인프피 나온거보고 친구들이 의외라고함,전부 entp 예상했대 
79,157,이딴갤러리도잇네,반갑다 글 대강보니까 여기애들 다 나같구나 
80,158,인프피특,심성은 착한편인데 판단에 도덕성이 없고 줏대가없음 
81,159,인프피애들은 빨리 안락사시켜야함,도덕성이 결여됏는데 소심하고 쫄보라 범죄못저지르는애들임 
82,160,아 인프피애들 살면서 무시해도됨,혼자 생각은 많을수 잇는대 
83,161,인프피 대학생활특 ,입학전애는 인싸될생각에 설레고 새터 오티 엠티 이런거 가서 어떻게행동할지 시뮬레이션 엄청함 
84,163,인프피 불닭복음면 먹었다,인프피 맵다인프피들 매운거 좋아해?
85,164,갤주가 바뀌었나요?,음..
86,165,Infp들은 정병 고위험군 아니냐,병원 가서 검사해봐라 
87,166,친구나 연인이 서로 인프피면 어케됨?,개답답함? 
88,168,인프피특 잘나가는 상상함,존나 관종인데 눈치 많이봄 
89,169,인프피 좆같은 부분 많이 올려주세요,<U+2764> 
90,170,인프피 특,후회많이함 = 아 그때 그렇게 할껄 / 그렇게하지 말걸과거 트라우마가<U+00A0>끊임없이 남 그리고 자책함사건사고 일어나면 내탓인지 생각함사람과 마음터놓고 대화를 못함 날 이용해 먹으려는거같음좋은 이미지 얻으려고 호의적임 나쁘게 보이면 날 싫어할까봐사람과 친해지면 텐션업됨 허나 과해져 친구를 잃을때가 있음나 너무 병신같아<U+00A0>성격을 조금이라도 바꿔보고싶어서 스키장알바신청했다는사람인데아직도 걱정이 태반이다기댈곳이필요해<U+00A0>
91,172,인프피 특이아닐수도있습니다,찐 특 일수도 있음
92,174,인프피들 볼따구 깨물어주고싶다,너무 귀여워서 볼따구를 깨물어주다못해 
93,178,인프피특)1달 넘게 남은 대학원 면접 벌써부터 걱정하는 중,말 좆같이 못해서
94,180,여기 뭐하는데야,ㅇㅇ 
95,181,인프피 머리하러간다,인프피 성공할 수 있게인프피들이 기도해 주라
96,184,"여러분 ""임상심리"" 갤러리 오픈했어요 ㅎㅎ",놀러오세용  
97,187,근데 이거 궁합 맞는거같나염?,저 istp인데 님들 제가 시름?아니면 이거 연애궁합같은건가
98,189,인프피 머리 잘됐다,인프피 기분좋다인프피틀 응원해줘서 고맙다
99,192,여교사들도 몸 좋은 남학생 좋아하더라 ㄹㅇ,중딩때 키 작고 운동 안했을때는 여교사들이랑 안친했는데 고딩때 키 크고 운동하니까 여교사년들이랑 ㅈㄴ 친해짐 고1때 담임 가슴 엉덩이 ㅈㄴ 크고 말랑말랑 부드러웠는데 은근히 만져도 오히려 가슴 엉덩이 가깝게 다가오더라 여교사들이 엄청 연약하고 여성스러워서 남자다운걸 좋아함 
100,194,인프피특),일요일에 디시하는 너희들 
101,197,ㅎㅇ,
102,198,인프피특,섹스하고싶다
103,200,infp는 남한테 나쁜 짓 안해,음침하지만 가장 착한 사람들임  
104,201,니들도 음악 좋아하니?,infp도 종종나오는 intp인데 방구석에서 좋아하는 음악만 듣고 살다 가면 행복할듯.. 
105,202,인프피들이 좋아할만한 노래,"문턱은 넘어서면 어지러워. 내게 편한 나의 경계선이어서. 심장만 어지럽혀 치워둔 쓸모없는 감정은 먼지 덮여. 여길 벗어나면 죽음. 익숙한 슬픔보다 낯선 행복이 더 싫어서, 걸음 버린 나... 헌신발이 될까만 겁이나. 세상, 세월, 사람 날 꺾어 신어서. 잊고 있어. 문 앞에 수북이 쌓인 신문과 고지서처럼 나와 상관없는 세상의 생각, 요구들 내 앞에 늘어놓지 마. This is my home. Leave me alone. 여기만은 들어오지 마. 이젠 눈물 없이도 운다. 그저 숨 쉬듯이 또 운다. 집이 되어버린 슬픔을 한 걸음 벗어나려 해도 문턱에서 운다. 나도 모르게 운다. 내게 행복할 자격 있을까? 난 왜 얕은 상처 속에도 깊이 빠져있을까? 사는 건 누구에게나 화살세례지만 나만 왜 마음에 달라붙은 과녁이 클까? 감정이 극과 극 달리고, 걸음 느린 난 뒤떨어져 숨 막히고 내 맘을 못 쥐어. 세상을 놓쳐. 몇 걸음 위 행복인데 스스로 한단씩 계단을 높여. 누구에겐 두려운 일 하지만 내겐 웃음보다 자연스러운 일. 사람이 운다는 것은 참을수록 길게 내뱉게만 되는 그저 그런 숨 같은 일. Let me breathe. 슬픔이 내 집이잖아. 머물래 난, 제자리에. 잠시 행복 속으로 외출해도 반드시 귀가할 마음인 걸 이젠 알기에. 이젠 눈물 없이도 운다. 그저 숨 쉬듯이 또 운다. 집이 되어버린 슬픔을 한 걸음 벗어나려 해도 문턱에서 운다. 나도 모르게 운다. 집이 되어버린 내 슬픔 속에 그댈. 집이 되어버린 내 슬픔 속에 그댈 초대해도 될까? 이젠 눈물 없이도 운다. 그저 숨 쉬듯이 또 운다. 집이 되어버린 슬픔을 한 걸음 벗어나려 해도 문턱에서 운다. 나도 모르게 운다. "
106,203,너네 라디오헤드 아냐,내가 요즘 좋아하는 밴드인데 보컬이 infp같애 
107,204,인프피들이 좋아할만한 노래2, - dc official App
108,205,인프피 특,가만두면 정말 순하고 남한테 피해안주는 편인데 
109,207,니들 예술적인 취미있냐,예를들면 기타친다던지 그림을 그리던지 
110,209,인프피특,글보고 부들부들대면서 욕달아놓고는 
111,210,나 피아노 어렸을때부터 성인될때까지 쳤는데 재능좆도없음,재능은 커녕 남들보다도 더 뒤떨어짐 
112,211,얘들아 설사에 글루타민 이거 효괴좋다,어느정도냐면 바로 치질걸릴정도임 
113,212,너네재밋게본영화가뭐냐,비슷한애들이니까 취향이맞을거같다 
114,213,인프피 식성 특,단거 존나 좋아함 
115,215,인프피특,
116,218,Infp인데 시이나링고 ㅈㄴ좋아함,재능으로따지면 여자가수중에서 내마음속 원탑임
117,220,인프피 특,해야할일이 있는데오늘도 미뤄버림..ㅋ
118,223,인프피특,검정치마 좋아함
119,225,인프피특,"목걸이, 팔찌 좋아함금속 악세사리도 좋아하고 크리스탈이나 원석 악세사리도 좋아함"
120,226,인프피 갤러 특,그냥 자기들 특인데 인프피 특이라고 올림ㅋㅋㅋ 
121,227,인프피스러운 노래 추천한다,세이수미- out of bed검정치마 -fig from franceBuilt to spill- hazy천재노창 -lotta kissesMy bloody valentine- when you sleepcatpower- the greatest
122,228,♡오늘도평화로운인프피갤러리♡,다른갤에서눈썩다가여기서귀염둥이인프피들보고힐링하고간다 
123,230,너희도 밤에 노래들으면서 자?,나는 피아노 노래로만 들면서 자<U+00A0>가사있는 노래 들으면 꼭 들어야할거같아서 못자겠어 일어나라고 소리치는거같거든메이플스토리 브금 피아노 버전이랑<U+00A0>클래식 피아노 버전<U+00A0>아니면 잔잔한 피아노 이런거 검색해서 들음
124,231,지금 듣는 노래,우로코
125,232,infp 특,특 특특특 틱 틱틱틱 특특 틱틱 후라이팬 놀이 
126,235,너무 우울해서 사라지고싶어,그냥 사라질바엔 차라리다른 사람을 구하고 대신 사라지는걸 상상해그럼 잠시라도 사람들이 나를 좋게 기억해줄테니까..잊혀지겠지만
127,237,니네 mbti하면 곧죽어도 인프피만 나와?,난 enfp isfp intp 나와봄
128,239,팅팅탱탱,후라이팬 노리
129,240,찰리 채플린도 Infp였겠지?, - dc official App
130,243,인프피여자 두명만나봄,참고로 나도 씹씹인프피 
131,244,갤럼 가족들 성격 어떰?,따로 mbti해본건 아닌데 우리 가족은 전부 인프피이거나 아니라도 인프피에 엄청 가까운 성격임 갤럼들은 어떰? 
132,247,야이새끼들아속보,나 infp인줄알았더니 오늘 테스트해보니까 isfp나옴 
133,248,먼데이게,왜 댓글다름 
134,250,인프피가 뭔데,뭔 또 개씨발 좆이돌이름은 아니겠지 설마?
135,251,인하,혼자가 좋은데 외로운게 싫은 인프피 하이 
136,252,사회 부적응자 갤러리라고 이름 바꿔주세요,부정할 수 없는 현실이야
137,253,i = 찐따 아님?,i중에 윾쾌한 사람 있나?
138,254,흔드르라아 흔드르라제,우흥우흥
139,255,나 intp인데 infp랑 다른점이 뭐냐,ㅇㅇ 
140,256,갤바,잘있어 인피머시기들아
141,257,나씨발 예전에는 enfp였는데,하도 쳐맞고 살다보니 infp로 바뀌었음
142,258,인프피는 좆찐따 사이코패스새끼들이 틀림없다,내가 인프피거든
143,260,돈많은 찐따는 봤는데 잘생긴 찐따는 못봤음,외모>>>>돈인듯
144,261,인프피가 잔다르크형이야?,10년째 잔다르크형임 
145,264,여기 뭐하는 갤이야,인프피가뭐야 
146,266,별 갤러리가 다잇노,mbti는 걍 재미삼아 보는거지 
147,267,개 병신같은데,그짓말하지마  
148,268,잔다르크특)좆찐따임,아니면 내가 좆찐따일리가 없음
149,271,인프피는 중재를 해야지,본인 중재왕 인프피인데좀 찐따같은거 사실인데 잘살고있음
150,275,INFP 보면 꼭 약점에 현실감각 없다고 지적하는데,현실이 너무 차갑고 잔인하게만 느껴지는걸 어떻게 해 씨발그냥 안락사 시켜줘
151,276,인프피 중 아무것도 안맞네,
152,277,측정어께함??,ㅇㅅㅇ 
153,278,찐따 입갤,찐따는 몇명이 모여도 찐따일 뿐
154,280,공갤에서 왔는데 인원수 252명 커염누,ㅋㅋㅋ
155,282,난 ISFP네,
156,285,INFP가 얼마나 살기 고달프냐면 말이지,모든 mbti 유형중에 유일하게 서바이벌 가이드북 이딴게 출판되는 유형임그냥 좆됐다고 생각하고 살자
157,286,조커도 인프피야?,웃음나오고 그러는거
158,288,인프피 애니캐릭터,
159,290,노무현,Infp
160,291,아니 수호자라며,용감함이랑 난 거리가 먼데
161,294,신병 받아라,
162,297,인프피갤 갤주로 아서 플랙을,히스레저 잭 니콜슨<U+00A0>조커가 esfp라면<U+00A0>호아킨 조커는<U+00A0>infp라는 것이 세간의 평가
163,299,shangus,d
164,300,님들 저두 INFP-A 임다.,
165,301,그러니까 INFP만 거르면 된다는거지?,여기 전부 INFP네5분동안 즐거웠어다들 행복해라
166,302,내가 초등학교때만 해도 세상의 소금형이였는데,자라면서 infp-a 됨<U+00A0>
167,303,인프피특,인간관계 어려움
168,305,인프피 특,정신병자
169,307,나도 검사해봤는데,ISFJ A로 나옴 
170,308,검사 여러번 해도 인프피에서 벗어난 적이 없음,인프피로 살기 싫어어억 
171,310,이 갤 발견한 기념으로 mbti 또해봤는데,또 인프피네<U+00A0>질문 까먹을 정도로 오래되면 한번씩 하는데 매번 인프피 뜨는거 보면<U+00A0>그냥 인프피가 맞나보다<U+00A0>
172,312,검사한번 해봤음,
173,313,infp 특,ㅇㅇ
174,317,야 infp 는 뭐해먹고사냐,직업을 가질수나있음? 
175,318,인프피가 에니어그램 7w8 나올 수 있냐,난 엔프피인건가 근데 난 집구석에 있는게 제일 좋은데
176,319,다시해봄,
177,320,저 부매주삼,
178,322,야이 엔프피새끼들아,아무리 엠생찐따여도 자기관리 좀만 노력하면 사람들 잘 만나고 직장도 갖고 사회생활도 잘 할수있다여기서 징징댈시간에 나가서 옷도 사고 운동이라도 좀 해
179,328,infp가 착하긴 착한데,너무 자신을 숨기니깐 물개성임 할얘기가 없음그리고 대화하다 툭툭 튀어나오는 한두마디가 소름끼치고 무서움그래서 내가 친구가 없음 ^오^
180,331,인프피는 연애하기에 최악임,망상 의심 끝판왕ㅋㅋ
181,334,일년전에 반반인프피였는데 극단적인프피됨,
182,335,adhd갤에서 왔습니다,방가방가 ㅎㅎ 
183,336,인프피가 개찐따구나,
184,337,나 두번했는데 이거떴어,
185,338,Infp가 착하다기 보다는,갈등을 일으키는 걸 싫어해서 웬만하면 넘들 맞춰주고 존나 가만히 입 처닫고 있으니까 그렇게 보이는 거 아니냐 정신병 걸려서 폭발하지만 않으면 사회적으로 문제 될 만한 일은 없으니까 나쁜 건 아니지만
186,339,인프피쟝 성격 스타일 테스트해봤어,100인거 꽤 많네 
187,340,여기 왜 mbti갤 연관 갤러리로 안 둠,홍보효과 좋을텐데
188,345,성격테스트 결과,100인거 되게 많네
189,346,인프피가 정신병걸린애들이 왜 많어??,진짜 정신병 걸리기 쉬운유형이야?물론 나도 조울증이지만; 
190,347,우울증 걸리면 어떤느낌임,치킨도 못먹을 정도로 입맛없어짐? 
191,348,성격테스트 왜 난 영어로 나오지ㅜㅜ,문항은 한글이었는데 결과는 영어...
192,350,최고의 mbti뭐임,쓰레기같은 특성없고 좋은거만있는 성격유형뭐임
193,351,한국인 mbti 성격유형 분포 통계,Istj 왤케 압도적으로 많은거; 
194,352,국내자학 갤러리 다 됐네,근데 하는 게 나은 거 같긴 함자신감 넘치는 infp들 보면이불킥할 뻘짓을 멈추질 못하더라고
195,353,클라나드 본 사람있냐?,재밌게봄 
196,356,동귀어진할꺼, - dc official App
197,357,결과나옴ㅇㅇ,ㅇㅇ 
198,358,여기 한글로 쳐도 들어올수 있게 좀 해줘,영어로 치기 넘 귀찮
199,359,겨드랑이 냄새 맡는 중,킁가킁가 음 스멜 
200,362,가끔은 내가 우울한걸 즐기는건가 싶기도해,내가 일부러 더 우울할려고 부정적인 생각을 하나 싶을정도로 한번 우울한 생각에 빠지면 너무 깊게 들어가서 내가 우울을 즐기는가 싶기도 해 근데 너무 힘들어 너네도 그렇냐..ㅠ
201,363,내 성격테스트 결과,내가 정신분열증이였어? 
202,364,성격테스트 ㅁㅌㅊ,ㅅㅌㅊ? 
203,365,니들 애니어그램 뭐나오냐,나는 4w5 sp/so 나온다 
204,367,인프피 성격테스트,
205,368,애니어그램 해봤는데 나 결과좀 봐줘 애드라,"이렇게 나오면, 그냥 6이야?4w5 이런건 모야?"
206,369,너네가 intp가 되지못한이유는 뭐냐,왜 t가 아닌 f냐intp는 머리좋대
207,370,인프피특,이런 글 보고 헐레벌떡 달려옴
208,372,성격 스타일 검사 해봄,
209,373,인프피특,아이폰 씀ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
210,374,성격스타일 검사 ㅁㅌㅊ,100%가 무려 6가지 
211,375,성격테스트,
212,376,인프피 운동하면좋던데,뭔가 삶에 활력이 생김규칙적으로 밖에 나가야하고 열심히 운동하고 뿌듯한채로 맨날샤워하니까
213,377,인프피특,평소에 말없고 무리에 잘못낌  
214,378,성격검사 ㅅㅌㅊ?,갓뎀
215,379,나도 해봤는데 이거 안 좋은 건가? 많이?,너무 이거만 있는 거 같아서 좀 미안하지만...
216,380,인프피 -a 특,
217,382,ho!님도 해봤다,어때?
218,385,선찯순,빼빼로 
219,387,인프피든ㅂ엔팊이든먼상관이냐,계속자기비하해서달라지는게머가잇음그냥인정하고자기개발하면서살면되지않나 
220,389,infp뷰지들은 답없더,집착존나심함 ㅅㅂintp냄져(본인임)만큼 연애할게 못되는덧
221,391,인프피 = 거지.jpg,통계가 증명
222,392,인프피 편지,
223,395,다 도와주고싶어하는것도 인프피특이야?,내가 아는 범위에서 그냥 다른사람들이 해결 못하고있는 문제나 모르는 단어들 보면 다 알려주고싶음 이런거 알려주는게 뭐가귀찮지? 라는생각 많이 함
224,396,좋아하는여자가있어서 빼빼로줄려했는데,용기가안났어...ㅣ 
225,398,너네들 조용하면서 고집불통임??,?
226,400,인프피 인티피 애들이 커뮤 젤 많이한대,음-침
227,401,검사 첨해봤는데,intp나옴 근데 3번째에 t들어가는 유형 조금씩 다 갖춘듯 
228,404,인프피스러운 연예인이나 유명인 목록좀... txt,"니들이 생각하는 인프피 이미지가 어떤건지 보게,, "
229,406,울 강쥐랑 이마 맞대고 이마 부비기 하려다가 서로 꿍햇다,우리 강지 아야! 햇겟당 어떡행 
230,407,인프피 연예인,
231,410,내가 한 검사들,
232,413,인붕이치고 꾸미는거 아예관심없는 인붕이 없지않나,인붕이특) 아니노.. 
233,415,인프피 벗어나고싶어서 최대한 다른게 나오게끔 선택했는데,도 인프피야 ㅡㅡ
234,419,자연인이 아니라 그저그냥 자연이고싶음,안그럼? 
235,420,인프피 남자들 남페미 존나많냐?,극혐
236,421,인프피 찐따갤러리인 이유.real,본인 찐따와 인싸를 오가던 정체성 불분명한 인간인데찐따일땐 인프피나오고 인싸일땐 인티제나옴ㄹㅇㅍㅌ ㅂㅂㅂㄱ지금은 정체성을 찾아서 인프제나옴여기 찐따모임임
237,422,인프피가 뭔데,찐따들 모임인가? 갤 광고 오지게 하던데 
238,423,우왕 찐따다,INFP-T 나옴
239,424,예은아 미안한데 페미는 아니지? 확실히 해줘,솔직하게 얘기하면 돼.니가 페미인데 아니라고 해서 내가 남아봤자 너나 나나 똑같이 상처받는거잖아.만약 너가 페미라고 말해도 다른 사람들에게 말하거나 여기가 페미갤이라고<U+00A0>퍼트리는 그런 짓은 하지 않을거야.단지 나는 내가 이 갤에 있음으로 해서 다른 사람에게 상처주고 받고 싶지 않을 뿐이야.솔직하게 말해줄 수 있겠니?
240,425,여기 뭐 임펠타운같은거냐?,
241,426,자연인상태에서는 infp 한참 일에 꽂혔을땐 intp,로나오더라 i점수도 낮아짐 
242,428,홍보왔길래 검사하고옴,어 음<U+00A0>
243,429,시발 속았네,검사할때 '와 INFP! 잘 안나오는데 ~' 기름칠에 속아서 좋은 타입인줄 아랏더니 평균수입 ㅈ망에 찐따에 커뮤충에 페미까지 낀 성격타입이었나 
244,431,현실감각은 나이먹어도 안생겨짐,ㅅㄱ
245,432,저는 이거나왓서요,레데리2 플레이어인데 갤질하는데 어떤사람이 와서 링크올려두고가서 테스트햇는데 이거나옴 ㅎ 
246,433,광고하지마세요,디지기시르면ㅇ
247,435,념에 인프피는 자신감넘치면 안된다는 말 씹인정,이말은 ㄹㄹ 인프피만 알아들을듯ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
248,436,INFP 특) 본인 MBTI 유형 존나 관심 많음,다른 유형 애들은 자기가 뭐 나왔는지 기억도 못함자기 MBTI 정확히 기억하고 특징 나열하는<U+00A0>연놈들은 죄다 INFP였엌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
249,437,소액이나 무료로 mbti? gksmsqjqdjqt음?,? 
250,438,나 예전에 대학생때 교수님이 MBTI 유형별로 팀나눴음,우리 INFP조 다들 정말 좋았는데.다들 좋은사람들이었어.팀플 할때는 그 어느팀보다도 유대감 쩔었고술도 같이 마시고 속깊은 얘기도 하고 그랬었는데.성적도 잘나왔었음.물론 지금은 서로 연락이 잘 안되긴하지만 재밌었어.
251,442,갤 주인쟝님께,여성분이라면 저랑 사귀어주세요 찡-긋
252,443,찐따들구경 존잼ㅋㅋ,너네들보다 조금 더 나은 isfp는 찐따놈들 비웃다간당~ㅃ2 
253,444,인프피는 혼자있는 시간을 없애라,혼자있으면 생각 하게 되고 생각하면 우울한생각도 하게 되고 그러면 그 우울한거에 사로잡혀서 걔속 그 우울한생각을 깊게 하게 되니까 인프피는 그냥 매일 쳐 나가서 놀던가 집에서 있더라도 뭐 피아노를 치든 책을 읽든 아무것도 안하는 시간을 없애라 그럼 자살하고 싶은 생각은 좀 줄어드는듯 ㅠ
254,445,이거 검사어캐하는대여 ㅡㅡ,
255,446,검사 어케하는데여ㅡㅡ 말투부터가 좆찐땈ㅋㅋㅋ,캬컄캬ㅑ캬컄ㅋㅋㅋㅋㅋㅋ 
256,447,이거 찐따 맛져??,
257,450,인프피 안좋은 성격이야?,왜?.. 
258,452,인프피가 잘하는 것,주식 
259,453,예술 안하는 인프피도 있냐,재능 있건 말건
260,454,괴테 좋아하는 넘 없냐,젊은 베르테르의 슬픔이랑 파우스트 인생책.. 베르테르는 나 같더라
261,455,안뇽 갤첨와봄,mbti좋아해서 닉도 일케지었는데 ㅋㅋ 인프피들 사는거 비슷비슷한거보면 참 신기해
262,457,인싸년들 솔까 하나도 안부러움,ㅋㅋ혼자못잇고 혼자 잇으면 안절부절 못해사 죽을라하고 남눈치나보면서 사회틀에 지를 끼워맞추고 자기는 없는게 
263,458,INTP로 변함,몇 년전에 INFP였는데 다시하니까 바뀜근데 INTP 읽어보니까 재수없는 내성향 같음.......
264,460,임프피평균, - shirasaka koume
